customer_id,gender,age,married,state,city,latitude,longitude,tenure_in_months,offer,phone_service,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,monthly_charge,total_charges,total_long_distance_charges,total_revenue,churn_label,churn_value
6261-RCVNS,Female,22,No,California,Rodeo,38.027218,-122.23463,42,Offer B,Yes,No,Yes,53,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,73.9,3160.55,241.5,3402.05,Yes,1
6265-FRMTQ,Male,56,No,California,Scotia,40.440636,-124.098739,31,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.4,609.1,792.9799999999999,1402.08,No,0
6265-SXWBU,Male,35,Yes,California,Shingletown,40.497441,-121.827524,69,None,Yes,Yes,Yes,27,No,Yes,Yes,No,Yes,No,No,Yes,One Year,95.75,6511.25,2929.05,9440.3,No,0
6266-QHOJZ,Female,47,No,California,Lomita,33.794209,-118.317354,65,None,Yes,Yes,Yes,7,Yes,Yes,No,Yes,No,No,No,Yes,One Year,89.85,5844.65,2491.45,8336.1,No,0
6267-DCFFZ,Female,68,Yes,California,Madeline,41.042003,-120.506086,30,Offer C,Yes,Yes,Yes,27,No,Yes,No,No,Yes,No,No,Yes,Two Year,90.05,2627.2,1432.5,4059.7,No,0
6270-OMFIW,Male,33,Yes,California,Valley Springs,38.156971,-120.849231,60,Offer B,Yes,No,Yes,29,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,94.4,5610.25,2844.0,8454.25,Yes,1
6275-YDUVO,Female,62,No,California,Orosi,36.600185,-119.175655,2,Offer E,Yes,No,Yes,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,113.4,178.7,48.1,226.8,Yes,1
6278-FEPBZ,Female,57,No,California,San Bernardino,34.106922,-117.297553,9,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.25,186.15,23.400000000000002,209.55,No,0
6281-FKEWS,Female,58,No,California,Berry Creek,39.657228,-121.37778,44,None,No,No,Yes,3,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,49.05,2265.0,0.0,2265.0,No,0
6283-GITPX,Male,20,No,California,Beaumont,33.946982,-116.977672,71,Offer A,Yes,No,Yes,52,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,76.9,5522.7,337.96,5860.66,No,0
6284-AHOOQ,Male,71,No,California,Avenal,35.916943,-120.129921,22,None,Yes,Yes,Yes,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,90.5,1910.6,1014.42,2925.02,Yes,1
6284-KMNUF,Female,33,Yes,California,Twentynine Palms,34.457829,-116.139589,56,Offer B,Yes,Yes,Yes,11,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,98.0,5270.6,2100.0,7370.6,No,0
6285-FTQBF,Male,53,Yes,California,Hawthorne,33.914775,-118.348083,72,Offer A,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,25.55,1867.7,2651.04,4518.74,No,0
6286-SUUWT,Male,44,No,California,Arnold,38.32153,-120.236358,1,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.95,19.95,27.08,47.03,No,0
6286-ZHAOK,Female,47,Yes,California,Firebaugh,36.785618,-120.625382,20,Offer D,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,25.55,507.4,737.0,1244.4,No,0
6288-CHQJB,Female,21,Yes,California,San Bernardino,34.142747,-117.300864,54,Offer B,Yes,No,Yes,76,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,69.95,3871.85,1521.18,5393.03,No,0
6288-LBEAR,Female,22,No,California,Yountville,38.421458,-122.365048,23,None,Yes,No,Yes,46,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,79.1,1783.75,349.14,2132.89,No,0
6289-CPNLD,Male,33,Yes,California,Temecula,33.540604,-117.10909,33,Offer C,Yes,No,Yes,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,73.9,2405.05,1099.56,3504.61,Yes,1
6292-TOSSS,Male,64,No,California,Mt Baldy,34.231318,-117.662032,50,Offer B,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,24.9,1195.25,2358.0,3553.25,No,0
6295-OSINB,Male,20,Yes,California,Samoa,40.809636,-124.189977,72,Offer A,Yes,Yes,Yes,73,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,109.65,7880.25,496.08,8386.33,No,0
6296-DDOOR,Female,19,No,California,Laguna Beach,33.570023,-117.773669,19,None,Yes,No,Yes,69,No,Yes,No,No,Yes,No,No,Yes,One Year,58.2,1045.25,462.65000000000003,1507.9,No,0
6297-NOOPG,Female,41,Yes,California,Temecula,33.507255,-117.029473,70,None,Yes,Yes,Yes,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,110.5,7752.05,1997.8,9749.85,No,0
6298-QDFNH,Male,48,No,California,Banning,33.936298,-116.849577,22,None,Yes,Yes,Yes,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,79.35,1730.35,422.18,2152.53,Yes,1
6300-BWMJX,Female,45,Yes,California,Valencia,34.43987,-118.644609,59,None,Yes,Yes,Yes,26,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,93.35,5386.5,1226.02,6576.45,No,0
6302-JGYRJ,Male,37,No,California,Chico,39.681488,-121.83721,31,None,Yes,Yes,Yes,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,79.45,2587.7,208.01,2795.71,Yes,1
6303-KFWSL,Female,28,No,California,Los Angeles,34.052917,-118.255178,29,None,Yes,Yes,Yes,69,No,Yes,No,No,No,No,No,Yes,One Year,55.25,1620.2,1141.15,2761.35,No,0
6304-IJFSQ,Male,63,No,California,Calipatria,33.143826,-115.497485,3,None,Yes,No,Yes,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,49.9,130.1,139.71,269.81,Yes,1
6305-YLBMM,Male,50,No,California,Hood,38.375325,-121.507935,69,None,Yes,No,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,104.05,7262.0,173.88,7435.88,Yes,1
6308-CQRBU,Female,32,Yes,California,Zenia,40.170357,-123.417298,71,None,Yes,Yes,Yes,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,109.25,7707.7,2114.38,9822.08,No,0
6311-UEUME,Female,37,No,California,Los Angeles,34.046174,-118.446333,29,None,Yes,No,Yes,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,78.9,2384.15,1285.57,3669.72,Yes,1
6313-GIDIT,Male,73,No,California,Point Arena,38.911299,-123.609588,53,None,No,No,Yes,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,54.45,2854.55,0.0,2834.39,Yes,1
6317-YPKDH,Female,54,No,California,Glendale,34.167926,-118.267539,1,Offer E,No,No,Yes,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,29.95,29.95,0.0,29.95,Yes,1
6319-IEJWJ,Male,63,Yes,California,Camarillo,34.205504,-118.993111,20,None,Yes,No,Yes,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,90.2,1776.55,993.8,2770.35,Yes,1
6319-QSUSR,Female,57,No,California,Oceanside,33.194742,-117.29032,11,Offer D,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.7,216.2,493.68,709.88,No,0
6322-HRPFA,Male,42,Yes,California,Los Angeles,34.078991,-118.263804,49,Offer B,Yes,No,Yes,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,59.6,2970.3,259.21,3229.51,No,0
6322-PJJDJ,Male,58,Yes,California,Markleeville,38.735789,-119.85798,49,Offer B,Yes,No,Yes,9,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,94.8,4690.65,1778.6999999999998,6539.35,No,0
6323-AYBRX,Male,51,No,California,Ontario,34.057256,-117.667677,59,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.35,1099.6,1571.1699999999998,2656.55,Yes,1
6326-MTTXK,Male,56,No,California,Yuba City,39.075694,-121.70606,8,Offer E,Yes,Yes,Yes,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,100.85,819.55,26.16,845.71,Yes,1
6328-ZPBGN,Female,67,No,California,Riverbank,37.734971,-120.954271,11,None,Yes,Yes,Yes,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,95.15,997.65,39.82,1037.47,Yes,1
6330-JKLPC,Male,42,Yes,California,Somis,34.297628,-119.014627,11,Offer D,Yes,Yes,Yes,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,80.5,896.9,126.5,1023.4,Yes,1
6331-EWIEB,Male,49,No,California,El Monte,34.079934,-118.046695,20,Offer D,Yes,Yes,Yes,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,85.25,1734.5,27.200000000000003,1761.7,Yes,1
6331-LWDTQ,Male,49,No,California,Rialto,34.156758,-117.404686,10,None,Yes,Yes,Yes,11,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,72.15,794.25,337.5,1211.75,Yes,1
6332-FBZRI,Male,39,Yes,California,Sacramento,38.585826,-121.376263,67,None,Yes,Yes,Yes,24,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,69.35,4653.25,2426.07,7069.33,No,0
6333-YDVLT,Male,61,No,California,Oakland,37.80707,-122.297401,65,None,Yes,Yes,Yes,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,110.0,7138.65,2152.15,9290.8,No,0
6338-AVWCY,Male,19,No,California,Escondido,33.141265,-116.967221,3,None,No,No,Yes,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,40.15,130.75,0.0,130.75,Yes,1
6339-DKLMK,Female,27,No,California,Corona,33.893823,-117.531446,13,Offer D,No,No,Yes,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,31.65,389.95,0.0,389.95,No,0
6339-RZCBJ,Male,45,No,California,Colton,34.030915,-117.273201,48,None,Yes,No,Yes,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,78.9,3771.5,172.32,3943.82,No,0
6339-TBELP,Male,53,No,California,Fillmore,34.408161,-118.865111,71,None,Yes,Yes,Yes,15,No,No,Yes,Yes,No,No,No,Yes,Two Year,86.4,6172.0,479.25,6651.25,No,0
6339-YPSAH,Male,54,No,California,Tehama,40.021787,-122.127576,9,None,Yes,No,Yes,22,No,No,Yes,No,No,No,No,No,Month-to-Month,73.8,704.3,16.650000000000002,770.95,No,0
6340-DACFT,Female,37,Yes,California,Madeline,41.042003,-120.506086,50,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,20.55,1070.25,506.50000000000006,1576.75,No,0
6341-AEVKX,Female,37,Yes,California,Ontario,34.057256,-117.667677,62,Offer B,Yes,No,Yes,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,104.3,6613.65,2786.9,9400.55,No,0
6341-JVQGF,Female,26,Yes,California,Van Nuys,34.195685,-118.490752,31,None,Yes,No,Yes,41,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,81.15,2545.75,1219.5400000000002,3765.29,No,0
6344-SFJVH,Female,41,No,California,Shasta Lake,40.692523,-122.369876,20,None,No,No,Yes,21,No,No,No,No,No,No,No,Yes,Month-to-Month,24.9,505.95,0.0,505.95,No,0
6345-FZOQH,Male,40,Yes,California,La Canada Flintridge,34.234912,-118.153729,69,Offer A,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.9,1363.45,2129.34,3492.79,No,0
6345-HOVES,Male,59,No,California,Los Osos,35.279984,-120.824288,34,None,No,No,Yes,28,No,No,No,No,No,No,No,Yes,Month-to-Month,25.05,852.7,0.0,852.7,No,0
6345-ULYRW,Male,68,Yes,California,Laguna Beach,33.570023,-117.773669,44,None,Yes,Yes,Yes,14,No,Yes,No,No,No,Yes,Yes,Yes,One Year,88.4,3912.9,1083.28,4996.18,Yes,1
6347-DCUIK,Male,28,No,California,Los Angeles,33.988543,-118.334081,10,Offer D,Yes,Yes,Yes,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,74.15,811.8,292.4,1104.2,Yes,1
6348-SNFUS,Male,30,Yes,California,Granada Hills,34.291273,-118.505104,72,Offer A,No,No,Yes,47,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,55.45,4179.2,0.0,4179.2,No,0
6349-JDHQP,Female,62,No,California,Fowler,36.625792,-119.672483,53,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.85,1049.6,996.93,2046.53,No,0
6350-XFYGW,Male,80,No,California,Ferndale,40.4785,-124.301372,4,None,Yes,No,Yes,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,94.75,422.4,76.0,498.4,No,0
6351-SCJKT,Male,32,No,California,Santa Cruz,36.974575,-121.991149,3,None,No,No,Yes,25,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,41.35,107.25,0.0,107.25,No,0
6352-GIGGQ,Male,19,No,California,Escondido,33.141265,-116.967221,67,Offer A,Yes,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,88.8,5903.15,2500.44,8403.59,No,0
6352-TWCAU,Female,32,No,California,San Diego,32.957195,-117.202542,35,None,Yes,Yes,Yes,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,86.45,3029.1,667.45,3696.55,Yes,1
6353-BRMMA,Female,62,Yes,California,Angwin,38.542448,-122.419923,54,Offer B,Yes,Yes,Yes,76,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,104.1,5645.8,2286.9,7932.7,No,0
6356-ELRKD,Female,29,No,California,Rancho Mirage,33.763678,-116.429928,1,None,Yes,No,Yes,27,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,95.6,95.6,6.67,102.27,Yes,1
6357-JJPQT,Female,48,No,California,San Gabriel,34.089927,-118.095645,3,None,Yes,No,Yes,5,No,No,No,No,Yes,No,No,No,Month-to-Month,80.5,232.35,80.58,312.93,No,0
6358-LYNGM,Male,26,No,California,Mariposa,37.526791,-119.99437,1,Offer E,Yes,Yes,Yes,76,No,No,No,No,No,No,Yes,Yes,Month-to-Month,74.9,74.9,1.84,76.74,Yes,1
6360-SVNWV,Female,72,No,California,Big Creek,37.17277,-119.2997,31,None,Yes,No,Yes,8,Yes,No,No,No,No,No,No,Yes,Two Year,73.55,2094.65,1471.8799999999999,3566.53,No,0
6362-QHAFM,Male,53,Yes,California,Sacramento,38.590035,-121.412455,42,None,Yes,Yes,Yes,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,108.3,4586.15,1782.9,6369.05,No,0
6365-HITVU,Female,24,Yes,California,Santa Fe Springs,33.933565,-118.062611,71,None,Yes,No,Yes,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,87.25,6328.7,3413.68,9742.38,No,0
6365-MTGZX,Male,44,No,California,Glendale,34.162515,-118.203869,24,None,Yes,No,Yes,2,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,96.0,2122.45,594.24,2716.69,Yes,1
6366-XIVKZ,Female,40,Yes,California,San Jose,37.32886,-121.834567,13,None,Yes,No,Yes,25,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,63.15,816.8,509.6,1326.4,No,0
6366-ZGQGL,Male,60,No,California,Pomona,34.042286,-117.756106,1,Offer E,No,No,Yes,29,No,No,No,No,No,No,No,Yes,Month-to-Month,24.8,24.8,0.0,24.8,Yes,1
6368-NWMCE,Female,61,No,California,Merced,37.255637,-120.493537,38,None,Yes,Yes,Yes,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,68.15,2656.3,805.22,3461.52,No,0
6368-TZZDT,Male,62,Yes,California,Vacaville,38.333133,-121.920151,4,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.5,96.85,14.28,111.13,No,0
6369-MCAKO,Female,50,Yes,California,Monterey Park,34.049172,-118.115022,68,Offer A,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,89.05,6185.8,3257.8799999999997,9443.68,No,0
6370-ZVHDV,Female,52,Yes,California,Buellton,34.631362,-120.238218,61,Offer B,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,25.3,1554.9,2462.5699999999997,4017.47,No,0
6371-NZYEG,Male,38,Yes,California,Long Beach,33.771612,-118.143866,16,None,Yes,No,Yes,27,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,64.25,1024.0,372.96,1396.96,No,0
6372-RFVNS,Female,55,Yes,California,Placentia,33.881158,-117.854783,1,Offer E,Yes,No,Yes,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,78.8,78.8,28.04,106.84,Yes,1
6374-AFWOX,Male,23,Yes,California,Long Beach,33.797638,-118.11662,46,None,Yes,No,Yes,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,65.65,3047.15,2148.66,5195.81,No,0
6374-NTQLP,Male,67,Yes,California,Trinity Center,41.081847,-122.700545,72,None,Yes,No,Yes,25,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,104.1,7447.7,1211.04,8698.74,No,0
6376-GAHQE,Male,48,No,California,Dutch Flat,39.197215,-120.83679,4,Offer E,Yes,No,Yes,28,No,No,No,No,Yes,No,No,No,Month-to-Month,77.85,299.2,171.2,480.4,Yes,1
6377-KSLXC,Male,31,No,California,Fair Oaks,38.652065,-121.25441,5,None,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,19.95,107.05,120.8,227.85,No,0
6377-WHAOX,Female,48,Yes,California,Gualala,38.848082,-123.50608,60,Offer B,Yes,Yes,Yes,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,106.15,6411.25,598.8000000000001,7010.05,No,0
6379-RXJRQ,Male,42,Yes,California,Modesto,37.612612,-121.108568,10,None,Yes,No,Yes,19,No,No,No,No,No,No,No,Yes,Month-to-Month,70.1,659.65,220.3,845.26,Yes,1
6380-ARCEH,Male,19,No,California,Inglewood,33.936827,-118.359824,1,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.2,20.2,41.1,61.3,No,0
6383-ZTSIW,Female,77,Yes,California,Gustine,37.147198,-121.120161,39,None,Yes,No,Yes,18,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,99.1,3877.95,356.07000000000005,4234.02,No,0
6384-VMJHP,Female,23,No,California,Bethel Island,38.050558,-121.646924,72,Offer A,Yes,No,Yes,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,73.0,5265.2,1657.44,6922.64,No,0
6386-SZZKH,Female,38,Yes,California,San Diego,32.886925,-117.152162,49,None,Yes,Yes,Yes,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,107.95,5293.2,316.05,5609.25,Yes,1
6388-TABGU,Male,48,No,California,Los Angeles,34.00709,-118.258681,62,Offer B,Yes,No,Yes,8,Yes,Yes,No,No,No,No,No,Yes,One Year,56.15,3487.95,493.52,3981.47,No,0
6390-DSAZX,Female,21,No,California,San Diego,32.85723,-117.209774,1,None,Yes,No,Yes,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,73.6,73.6,6.19,79.79,Yes,1
6393-WRYZE,Female,35,Yes,California,Bridgeville,40.372532,-123.525626,34,None,Yes,Yes,Yes,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,97.65,3207.55,1473.22,4680.77,Yes,1
6394-HHHZM,Male,27,No,California,Little River,39.245911,-123.77214,3,Offer E,Yes,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,20.7,57.5,115.22999999999999,172.73,No,0
6394-MFYNG,Female,20,No,California,Solana Beach,33.001813,-117.263628,48,None,Yes,Yes,Yes,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,107.4,5121.3,249.12,5370.42,Yes,1
6397-JNZZG,Female,70,Yes,California,Adin,41.171578,-120.913161,43,Offer B,No,No,Yes,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,55.55,2342.2,0.0,2342.2,Yes,1
6400-BWQKW,Female,51,No,California,San Mateo,37.556634,-122.317723,6,None,Yes,Yes,Yes,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,79.05,434.5,118.44,552.94,Yes,1
6402-EJMWF,Male,33,No,California,San Jacinto,33.796568,-116.924723,4,None,Yes,No,Yes,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,55.3,238.5,84.12,322.62,No,0
6402-SSEJG,Female,31,No,California,Ben Lomond,37.078873,-122.090386,25,None,No,No,Yes,9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,61.05,1540.2,0.0,1540.2,No,0
6402-ZFPPI,Female,75,No,California,Fair Oaks,38.652065,-121.25441,25,None,Yes,Yes,Yes,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,102.8,2660.2,912.5,3572.7,Yes,1
6407-GSJNL,Female,56,No,California,Fontana,34.049671,-117.468896,51,Offer B,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,24.95,1288.0,2261.85,3549.85,No,0
6407-UTSLV,Female,76,No,California,Compton,33.912246,-118.236773,2,None,Yes,No,Yes,14,No,Yes,No,No,Yes,No,No,Yes,Two Year,83.8,163.7,65.96,229.66,No,0
6408-OTUBZ,Female,44,No,California,Glendale,34.195386,-118.238508,66,Offer A,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,104.55,6779.05,1081.74,7860.79,No,0
6408-WHTEF,Male,45,Yes,California,Valyermo,34.39583,-117.734568,72,None,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,89.4,6376.55,198.0,6574.55,No,0
6410-LEFEN,Female,38,No,California,San Diego,32.774046,-117.142454,9,None,Yes,No,Yes,2,No,No,No,No,No,No,No,Yes,Month-to-Month,45.15,416.45,140.57999999999998,557.03,Yes,1
6413-XKKPU,Male,54,Yes,California,Sierra City,39.600599,-120.636358,17,None,Yes,No,Yes,22,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,89.4,1539.45,326.23,1865.68,Yes,1
6416-JNVRK,Female,50,No,California,Gardena,33.876482,-118.284077,46,Offer B,Yes,No,Yes,7,No,No,No,No,No,Yes,Yes,Yes,One Year,55.65,2688.85,93.38,2782.23,No,0
6416-TVAIH,Male,39,Yes,California,San Francisco,37.736535,-122.45732,1,Offer E,Yes,No,Yes,11,No,No,No,No,No,No,No,Yes,Month-to-Month,68.5,68.5,30.62,99.12,Yes,1
6416-YJTTB,Male,20,No,California,Downieville,39.578792,-120.780786,11,Offer D,Yes,No,Yes,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,79.5,795.65,93.28,888.93,No,0
6418-HNFED,Male,33,Yes,California,Huntington Beach,33.679659,-118.016195,51,Offer B,Yes,No,Yes,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,83.25,4089.45,2057.34,6146.79,No,0
6418-PIQSP,Female,49,Yes,California,Perris,33.787298,-117.320676,62,Offer B,Yes,No,Yes,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,81.0,4985.9,825.84,5811.74,No,0
6419-ZTTLE,Male,69,Yes,California,Yountville,38.421458,-122.365048,23,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,20.75,485.2,1054.09,1501.65,No,0
6421-SZVEM,Female,30,Yes,California,Carson,33.822295,-118.26411,28,Offer C,Yes,No,Yes,69,Yes,No,No,No,No,Yes,Yes,Yes,One Year,82.85,2320.8,451.64,2772.44,No,0
6424-ELEYH,Female,39,Yes,California,Lebec,34.845861,-118.885163,3,Offer E,Yes,Yes,Yes,13,No,No,No,No,No,No,No,Yes,Month-to-Month,74.75,229.5,105.53999999999999,335.04,Yes,1
6425-JWTDV,Male,43,Yes,California,Boron,34.95703,-117.73045,48,Offer B,Yes,No,No,0,No,No,No,No,No,No,No,No,Two Year,19.25,855.1,765.5999999999999,1620.7,No,0
6425-YQLLO,Female,68,Yes,California,Pinole,37.996462,-122.293716,66,None,Yes,Yes,Yes,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,105.95,6975.25,1831.5,8806.75,Yes,1
6427-FEFIG,Female,63,Yes,California,South San Francisco,37.654436,-122.426468,24,Offer C,Yes,Yes,Yes,56,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,78.6,1846.65,514.3199999999999,2360.97,No,0
6429-SHBCB,Male,54,No,California,Maxwell,39.281194,-122.226568,19,Offer D,Yes,Yes,Yes,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,69.6,1394.55,261.44,1655.99,No,0
6432-TWQLB,Male,51,Yes,California,Rosemead,34.065108,-118.082791,5,Offer E,Yes,Yes,Yes,16,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,85.4,401.1,211.45,567.18,Yes,1
6434-TTGJP,Male,49,Yes,California,Geyserville,38.731771,-123.064272,10,Offer D,No,No,Yes,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,53.7,521.0,0.0,498.03,No,0
6435-SRWBJ,Female,21,No,California,Los Angeles,34.137411,-118.328915,5,Offer E,Yes,Yes,Yes,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,82.75,417.75,148.7,566.45,No,0
6435-VWCCY,Male,71,Yes,California,Oro Grande,34.647959,-117.296957,65,Offer B,Yes,Yes,Yes,26,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,92.7,5968.4,1764.1000000000001,7732.5,No,0
6437-UDQJM,Female,72,Yes,California,Los Angeles,34.017697,-118.200577,72,None,Yes,Yes,Yes,28,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,84.1,6129.65,3412.7999999999997,9542.45,No,0
6437-UKHMV,Female,31,No,California,Moreno Valley,33.970661,-117.255039,7,None,Yes,No,Yes,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,79.7,586.05,202.44,788.49,Yes,1
6439-GTPCA,Female,29,No,California,San Diego,32.961064,-117.134917,45,None,Yes,Yes,Yes,51,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,87.25,3941.7,201.60000000000002,4143.3,Yes,1
6439-LAJXL,Male,47,Yes,California,Echo Lake,38.851842,-120.076204,9,Offer E,Yes,No,Yes,7,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,68.95,593.85,311.76,905.61,No,0
6439-PKTRR,Female,50,Yes,California,San Diego,32.898613,-117.202937,70,Offer A,Yes,Yes,Yes,16,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,80.7,5617.95,287.70000000000005,5905.65,No,0
6445-TNRXS,Male,61,Yes,California,Richmond,37.941456,-122.320968,68,Offer A,Yes,Yes,Yes,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,114.7,7849.85,2216.1200000000003,10065.97,No,0
6447-EGDIV,Female,23,No,California,Santa Monica,34.015481,-118.493231,31,None,Yes,No,No,0,No,No,No,No,No,No,No,No,One Year,20.95,683.25,985.49,1668.74,No,0
6457-GIRWB,Male,57,No,California,Carlsbad,33.148116,-117.306043,1,None,Yes,No,Yes,26,No,No,No,No,No,No,No,Yes,Month-to-Month,69.35,69.35,22.03,91.38,Yes,1
6457-USBER,Male,34,No,California,San Diego,32.898613,-117.202937,1,None,Yes,No,Yes,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,80.8,80.8,41.77,122.57,Yes,1
